symbol,company_name,isin,series,listing_date,face_value,industry,sector,basic_industry,macro,is_fno,last_price,previous_close,year_high,year_low,ffmc,pct_change_30d,pct_change_365d,fetched_at
JKPAPER,JK Paper Limited,INE789E01012,EQ,16-JUN-2005,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JKTYRE,JK Tyre & Industries Limited,INE573A01042,EQ,19-MAR-2007,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JLHL,Jupiter Life Line Hospitals Limited,INE682M01012,EQ,18-SEP-2023,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JMA,Jullundur Motor Agency (Delhi) Limited,INE412C01023,EQ,16-MAR-2015,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JMFINANCIL,JM Financial Limited,INE780C01023,EQ,10-OCT-2006,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JNKINDIA,JNK India Limited,INE0OAF01028,EQ,30-APR-2024,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JOCIL,Jocil Limited,INE839G01010,EQ,08-OCT-2008,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JPOLYINVST,Jindal Poly Investment and Finance Company Limited,INE147P01019,EQ,11-NOV-2013,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JPPOWER,Jaiprakash Power Ventures Limited,INE351F01018,EQ,18-APR-2005,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JSFB,Jana Small Finance Bank Limited,INE953L01027,EQ,14-FEB-2024,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JSL,Jindal Stainless Limited,INE220G01021,EQ,17-NOV-2003,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JSLL,Jeena Sikho Lifecare Limited,INE0J5801029,EQ,11-AUG-2025,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JSWCEMENT,JSW Cement Limited,INE718I01012,EQ,14-AUG-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JSWDULUX,JSW Dulux Limited,INE133A01011,EQ,28-JUN-2001,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JSWENERGY,JSW Energy Limited,INE121E01018,EQ,04-JAN-2010,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JSWHL,JSW Holdings Limited,INE824G01012,EQ,21-JUN-2005,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JSWINFRA,JSW Infrastructure Limited,INE880J01026,EQ,03-OCT-2023,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JSWSTEEL,JSW Steel Limited,INE019A01038,EQ,23-MAR-2005,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JTEKTINDIA,Jtekt India Limited,INE643A01035,EQ,12-JAN-2004,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JTLIND,JTL INDUSTRIES LIMITED,INE391J01032,EQ,12-JUN-2023,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JUBLCPL,Jubilant Agri and Consumer Products Limited,INE03CC01015,EQ,14-FEB-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JUBLFOOD,Jubilant Foodworks Limited,INE797F01020,EQ,08-FEB-2010,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JUBLINGREA,Jubilant Ingrevia Limited,INE0BY001018,EQ,19-MAR-2021,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JUBLPHARMA,Jubilant Pharmova Limited,INE700A01033,EQ,16-JUN-2003,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JUNIPER,Juniper Hotels Limited,INE696F01016,EQ,28-FEB-2024,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JUSTDIAL,Just Dial Limited,INE599M01018,EQ,05-JUN-2013,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JWL,Jupiter Wagons Limited,INE209L01016,EQ,18-OCT-2010,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JYOTHYLAB,Jyothy Labs Limited,INE668F01031,EQ,19-DEC-2007,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JYOTICNC,Jyoti CNC Automation Limited,INE980O01024,EQ,16-JAN-2024,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
JYOTISTRUC,Jyoti Structures Limited,INE197A01024,EQ,19-JUL-1995,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KABRAEXTRU,Kabra Extrusion Technik Limited,INE900B01029,EQ,06-SEP-1995,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KAJARIACER,Kajaria Ceramics Limited,INE217B01036,EQ,01-JUN-2004,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KAKATCEM,Kakatiya Cement Sugar & Industries Limited,INE437B01014,EQ,13-DEC-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KALAMANDIR,Sai Silks (Kalamandir) Limited,INE438K01021,EQ,27-SEP-2023,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KALPATARU,Kalpataru Limited,INE227J01012,EQ,01-JUL-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KALYANI,Kalyani Commercials Limited,INE610E01010,BE,13-FEB-2017,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KALYANIFRG,Kalyani Forge Limited,INE314G01014,EQ,20-DEC-2007,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KALYANKJIL,Kalyan Jewellers India Limited,INE303R01014,EQ,26-MAR-2021,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KAMATHOTEL,Kamat Hotels (I) Limited,INE967C01018,EQ,29-MAY-1996,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KAMDHENU,Kamdhenu Limited,INE390H01020,EQ,09-MAY-2006,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KAMOPAINTS,Kamdhenu Ventures Limited,INE0BTI01037,BE,24-JAN-2023,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KANANIIND,Kanani Industries Limited,INE879E01037,EQ,14-DEC-2011,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KANORICHEM,Kanoria Chemicals & Industries Limited,INE138C01024,EQ,08-FEB-1995,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KANPRPLA,Kanpur Plastipack Limited,INE694E01014,EQ,01-JAN-2021,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KANSAINER,Kansai Nerolac Paints Limited,INE531A01024,EQ,15-SEP-2003,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KAPSTON,Kapston Services Limited,INE542Z01028,BE,27-MAY-2020,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KARMAENG,Karma Energy Limited,INE725L01011,EQ,28-JUN-2011,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KARURVYSYA,Karur Vysya Bank Limited,INE036D01028,EQ,26-JUL-2000,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KAUSHALYA,Kaushalya Infrastructure Development Corporation Limited,INE234I01028,EQ,14-DEC-2007,1000.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KAVDEFENCE,Kavveri Defence & Wireless Technologies Limited,INE641C01019,BE,29-JAN-2008,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KAYA,Kaya Limited,INE587G01015,EQ,14-AUG-2015,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KAYNES,Kaynes Technology India Limited,INE918Z01012,EQ,22-NOV-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KCP,KCP Limited,INE805C01028,EQ,09-APR-1997,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KCPSUGIND,KCP Sugar and Industries Corporation Limited,INE790B01024,EQ,11-JUN-1997,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KDDL,KDDL Limited,INE291D01011,EQ,23-MAR-2016,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KEC,KEC International Limited,INE389H01022,EQ,10-MAR-2006,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KECL,Kirloskar Electric Company Limited,INE134B01017,EQ,09-MAR-2010,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KEEPLEARN,DSJ Keep Learning Limited,INE055C01020,EQ,01-MAR-1995,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KEI,KEI Industries Limited,INE878B01027,EQ,23-MAR-2006,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KELLTONTEC,Kellton Tech Solutions Limited,INE164B01030,EQ,02-MAR-2016,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KERNEX,Kernex Microsystems (India) Limited,INE202H01019,EQ,20-DEC-2005,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KESORAMIND,Kesoram Industries Limited,INE087A01019,EQ,06-SEP-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KEYFINSERV,Keynote Financial Services Limited,INE681C01015,EQ,26-JUN-1996,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KFINTECH,Kfin Technologies Limited,INE138Y01010,EQ,29-DEC-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KHADIM,Khadim India Limited,INE834I01025,EQ,14-NOV-2017,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KHAICHEM,Khaitan Chemicals & Fertilizers Limited,INE745B01028,EQ,30-OCT-2020,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KHAITANLTD,Khaitan (India) Limited,INE731C01018,EQ,20-DEC-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KHANDSE,Khandwala Securities Limited,INE060B01014,EQ,07-FEB-2001,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KICL,Kalyani Investment Company Limited,INE029L01018,EQ,14-JAN-2011,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KILITCH,Kilitch Drugs (India) Limited,INE729D01010,EQ,29-SEP-2010,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KIMS,Krishna Institute of Medical Sciences Limited,INE967H01025,EQ,28-JUN-2021,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KINGFA,Kingfa Science & Technology (India) Limited,INE473D01015,EQ,15-NOV-2016,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KIOCL,KIOCL Limited,INE880L01014,EQ,29-NOV-2016,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KIRIINDUS,Kiri Industries Limited,INE415I01015,EQ,22-APR-2008,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KIRLOSBROS,Kirloskar Brothers Limited,INE732A01036,EQ,20-APR-2010,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KIRLOSENG,Kirloskar Oil Engines Limited,INE146L01010,EQ,24-DEC-2010,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KIRLOSIND,Kirloskar Industries Limited,INE250A01039,EQ,24-JUN-2010,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KIRLPNU,Kirloskar Pneumatic Company Limited,INE811A01020,EQ,26-APR-2023,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KITEX,Kitex Garments Limited,INE602G01020,EQ,25-SEP-2012,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KKCL,Kewal Kiran Clothing Limited,INE401H01017,EQ,13-APR-2006,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KMEW,Knowledge Marine & Engineering Works Limited,INE0CJD01029,EQ,14-NOV-2024,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KMSUGAR,K.M.Sugar Mills Limited,INE157H01023,EQ,31-MAY-2007,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KNAGRI,KN Agri Resources Limited,INE0KNW01016,EQ,09-DEC-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KNRCON,KNR Constructions Limited,INE634I01029,EQ,18-FEB-2008,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KOHINOOR,Kohinoor Foods Limited,INE080B01012,EQ,20-OCT-1999,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KOKUYOCMLN,Kokuyo Camlin Limited,INE760A01029,EQ,28-JUL-2008,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KOLTEPATIL,Kolte - Patil Developers Limited,INE094I01018,EQ,13-DEC-2007,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KOPRAN,Kopran Limited,INE082A01010,EQ,09-JUN-1999,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KOTAKBANK,Kotak Mahindra Bank Limited,INE237A01036,EQ,20-DEC-1995,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KOTARISUG,Kothari Sugars And Chemicals Limited,INE419A01022,EQ,13-DEC-2004,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KOTHARIPET,Kothari Petrochemicals Limited,INE720A01015,EQ,02-NOV-1996,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KOTHARIPRO,Kothari Products Limited,INE823A01017,EQ,03-JUN-1998,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KOTYARK,Kotyark Industries Limited,INE0J0B01017,EQ,12-MAR-2026,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KPEL,K.P. Energy Limited,INE127T01021,EQ,14-NOV-2024,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KPIGREEN,KPI Green Energy Limited,INE542W01025,EQ,27-JUL-2021,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KPIL,Kalpataru Projects International Limited,INE220B01022,EQ,15-DEC-2000,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KPITTECH,KPIT Technologies Limited,INE04I401011,EQ,22-APR-2019,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KPRMILL,K.P.R. Mill Limited,INE930H01031,EQ,28-AUG-2007,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KRBL,KRBL Limited,INE001B01026,EQ,21-JAN-2002,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KREBSBIO,Krebs Biochemicals and Industries Limited,INE268B01013,BE,03-JAN-1996,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KRIDHANINF,Kridhan Infra Limited,INE524L01026,EQ,11-DEC-2015,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KRISHANA,Krishana Phoschem Limited,INE506W01012,EQ,22-AUG-2019,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KRISHIVAL,Krishival Foods Limited,INE0GGO01015,EQ,20-JUN-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KRISHNADEF,Krishna Defence And Allied Industries Limited,INE0J5601015,EQ,30-DEC-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KRITI,Kriti Industries (India) Limited,INE479D01038,EQ,01-NOV-2021,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KRITIKA,Kritika Wires Limited,INE00Z501029,EQ,04-MAY-2022,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KRITINUT,Kriti Nutrients Limited,INE798K01010,EQ,07-OCT-2022,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KRN,KRN Heat Exchanger and Refrigeration Limited,INE0Q3J01015,EQ,03-OCT-2024,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KRONOX,Kronox Lab Sciences Limited,INE0ATZ01017,EQ,10-JUN-2024,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KROSS,Kross Limited,INE0O6601022,EQ,16-SEP-2024,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KRSNAA,Krsnaa Diagnostics Limited,INE08LI01020,EQ,16-AUG-2021,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KRYSTAL,Krystal Integrated Services Limited,INE0QN801017,EQ,21-MAR-2024,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KSB,Ksb Limited,INE999A01023,EQ,08-FEB-1995,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KSCL,Kaveri Seed Company Limited,INE455I01029,EQ,04-OCT-2007,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KSHINTL,KSH International Limited,INE987S01020,EQ,23-DEC-2025,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KSHITIJPOL,Kshitij Polyline Limited,INE013801027,BE,27-JUL-2022,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KSL,Kalyani Steels Limited,INE907A01026,EQ,19-MAY-2010,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KSOLVES,Ksolves India Limited,INE0D6I01023,EQ,23-SEP-2022,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KSR,KSR Footwear Limited,INE1SPP01016,BE,27-NOV-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KTKBANK,The Karnataka Bank Limited,INE614B01018,EQ,10-MAY-2000,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KUANTUM,Kuantum Papers Limited,INE529I01021,EQ,23-OCT-2019,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
KWIL,Kwality Wall's (India) Limited,INE2KCE01013,EQ,16-FEB-2026,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LAGNAM,Lagnam Spintex Limited,INE548Z01017,EQ,30-SEP-2021,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LAKPRE,Lakshmi Precision Screws Limited,INE651C01018,BZ,26-SEP-2006,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LAL,Lorenzini Apparels Limited,INE740X01023,EQ,10-APR-2023,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LALPATHLAB,Dr. Lal Path Labs Ltd.,INE600L01024,EQ,23-DEC-2015,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LAMBODHARA,Lambodhara Textiles Limited,INE112F01022,EQ,04-FEB-2015,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LANCORHOL,Lancor Holdings Limited,INE572G01025,BE,12-MAR-2024,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LANDMARK,Landmark Cars Limited,INE559R01029,EQ,23-DEC-2022,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LANDSMILL,Landsmill Green Limited,INE688J01023,EQ,03-AUG-2009,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LAOPALA,La Opala RG Limited,INE059D01020,EQ,16-MAR-2007,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LASA,Lasa Supergenerics Limited,INE670X01014,BE,21-SEP-2017,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LATENTVIEW,Latent View Analytics Limited,INE0I7C01011,EQ,23-NOV-2021,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LATTEYS,Latteys Industries Limited,INE262Z01023,EQ,23-MAY-2023,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LAURUSLABS,Laurus Labs Limited,INE947Q01028,EQ,19-DEC-2016,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LAXMICOT,Laxmi Cotspin Limited,INE801V01019,BE,12-NOV-2021,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LAXMIDENTL,Laxmi Dental Limited,INE0WO601020,EQ,20-JAN-2025,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LAXMIINDIA,Laxmi India Finance Limited,INE06WU01026,EQ,05-AUG-2025,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LCCINFOTEC,LCC Infotech Limited,INE938A01021,BE,02-MAR-2000,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LEMERITE,Le Merite Exports Limited,INE0G1L01017,EQ,12-DEC-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LEMONTREE,Lemon Tree Hotels Limited,INE970X01018,EQ,09-APR-2018,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LENSKART,Lenskart Solutions Limited,INE956O01016,EQ,10-NOV-2025,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LEXUS,Lexus Granito (India) Limited,INE500X01013,BE,13-MAR-2023,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LFIC,Lakshmi Finance & Industrial Corporation Limited,INE850E01012,EQ,15-APR-2015,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LGBBROSLTD,LG Balakrishnan & Bros Limited,INE337A01034,EQ,30-MAR-2010,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LGEINDIA,LG Electronics India Limited,INE324D01010,EQ,14-OCT-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LGHL,Laxmi Goldorna House Limited,INE258Y01016,EQ,10-NOV-2023,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LIBAS,Libas Consumer Products Limited,INE908V01012,EQ,23-JUL-2019,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LIBERTSHOE,Liberty Shoes Limited,INE557B01019,EQ,27-SEP-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LICHSGFIN,LIC Housing Finance Limited,INE115A01026,EQ,29-JUL-1998,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LICI,Life Insurance Corporation Of India,INE0J1Y01017,EQ,17-MAY-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LIKHITHA,Likhitha Infrastructure Limited,INE060901027,BE,15-OCT-2020,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LINC,Linc Limited,INE802B01027,EQ,09-MAR-2015,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LINCOLN,Lincoln Pharmaceuticals Limited,INE405C01035,EQ,17-DEC-2015,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LINDEINDIA,Linde India Limited,INE473A01011,EQ,16-JUN-1999,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,EQ,18-JUL-2016,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LLOYDSENT,Lloyds Enterprises Limited,INE080I01025,EQ,17-OCT-2024,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LLOYDSME,Lloyds Metals And Energy Limited,INE281B01032,EQ,17-JUL-2023,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LMW,LMW Limited,INE269B01029,EQ,29-MAR-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LODHA,Lodha Developers Limited,INE670K01029,EQ,19-APR-2021,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LOKESHMACH,Lokesh Machines Limited,INE397H01017,EQ,05-MAY-2006,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LORDSCHLO,Lords Chloro Alkali Limited,INE846D01012,EQ,28-AUG-2023,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LOTUSDEV,Sri Lotus Developers and Realty Limited,INE0V9Q01010,EQ,06-AUG-2025,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LOTUSEYE,Lotus Eye Hospital and Institute Limited,INE947I01017,EQ,11-JUL-2008,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LOVABLE,Lovable Lingerie Limited,INE597L01014,EQ,24-MAR-2011,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LOYALTEX,Loyal Textile Mills Limited,INE970D01010,BE,11-AUG-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LPDC,Landmark Property Development Company Limited,INE197J01017,BE,12-AUG-2008,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LT,Larsen & Toubro Limited,INE018A01030,EQ,23-JUN-2004,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LTF,L&T Finance Limited,INE498L01015,EQ,12-AUG-2011,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LTFOODS,LT Foods Limited,INE818H01020,EQ,18-DEC-2006,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LTM,LTM Limited,INE214T01019,EQ,21-JUL-2016,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LTTS,L&T Technology Services Limited,INE010V01017,EQ,23-SEP-2016,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LUMAXIND,Lumax Industries Limited,INE162B01018,EQ,06-SEP-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LUMAXTECH,Lumax Auto Technologies Limited,INE872H01027,EQ,16-JAN-2007,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LUPIN,Lupin Limited,INE326A01037,EQ,10-SEP-2001,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LUXIND,Lux Industries Limited,INE150G01020,EQ,30-NOV-2015,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LXCHEM,Laxmi Organic Industries Limited,INE576O01020,EQ,25-MAR-2021,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LYKALABS,Lyka Labs Limited,INE933A01014,BE,08-FEB-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
LYPSAGEMS,Lypsa Gems & Jewellery Limited,INE142K01011,EQ,05-NOV-2013,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
M&M,Mahindra & Mahindra Limited,INE101A01026,EQ,03-JAN-1996,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
M&MFIN,Mahindra & Mahindra Financial Services Limited,INE774D01024,EQ,17-MAR-2006,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
